what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1405555575012
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1405555575049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555575920
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1405555575959
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555582640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555586739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555599476
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1405555604273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555607707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405555610640
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405555610761
