what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556472151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556485575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1405556499665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556508252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556510402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556511720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556515729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556515817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1405556516691
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1405556518407
